sex,age,age_cat,race,juv_fel_count,g_decile_score,juv_misd_count,juv_other_count,c_jail_days,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,decile_score,score_text,v_decile_score,v_score_text,priors_count,start,end,event,two_year_recid
Male,35,25 - 45,African-American,0,6,0,0,1,1,F,1,0,6,Medium,2,Low,1,0,362,1,1
Male,61,Greater than 45,African-American,0,7,0,0,1,1,F,0,0,7,Medium,4,Low,25,0,1102,0,0
Male,33,25 - 45,Other,0,1,0,0,11,1,M,0,0,1,Low,2,Low,0,10,1116,0,0
Male,40,25 - 45,Caucasian,0,7,0,0,1,1,F,0,0,7,Medium,7,Medium,4,1,76,0,0
Male,33,25 - 45,African-American,0,2,0,0,0,1,F,0,0,2,Low,1,Low,3,0,1086,0,0
Male,26,25 - 45,Caucasian,0,6,0,0,1,1,F,1,1,6,Medium,4,Low,0,0,314,1,1
Male,32,25 - 45,Caucasian,0,9,1,0,91,1,F,1,0,9,High,9,High,15,91,166,1,1
Male,28,25 - 45,African-American,0,2,0,0,1,1,F,0,0,2,Low,3,Low,0,0,780,0,0
Male,45,Greater than 45,Caucasian,0,1,0,0,1,1,M,0,0,1,Low,1,Low,0,0,1182,0,0
Male,30,25 - 45,Caucasian,0,9,0,0,37,1,F,1,0,9,High,3,Low,0,36,37,1,1
Female,57,Greater than 45,Caucasian,0,2,0,0,258,1,F,0,0,2,Low,1,Low,4,257,1113,0,0
Male,26,25 - 45,African-American,0,7,0,0,47,1,F,1,1,7,Medium,9,High,3,46,218,1,1
Male,35,25 - 45,African-American,0,8,0,0,1,1,F,0,0,8,High,4,Low,1,0,938,0,0
Male,54,Greater than 45,Hispanic,0,1,0,0,2,0,F,0,0,1,Low,1,Low,0,2,1090,0,0
Female,29,25 - 45,African-American,0,5,0,0,3,1,F,0,0,5,Medium,4,Low,0,2,765,0,0
Female,40,25 - 45,Caucasian,0,2,0,0,1,1,M,0,0,2,Low,1,Low,0,0,834,0,0
Male,28,25 - 45,Caucasian,0,2,0,0,1,1,F,1,0,2,Low,3,Low,1,0,35,1,1
Female,25,25 - 45,African-American,0,2,0,1,1,1,M,0,0,2,Low,2,Low,0,0,1056,0,0
Male,44,25 - 45,African-American,0,6,0,0,3,1,M,0,0,6,Medium,5,Medium,3,2,55,0,0
Male,48,Greater than 45,Caucasian,0,1,0,0,0,31,M,0,0,1,Low,1,Low,1,0,1065,0,0
Female,59,Greater than 45,Caucasian,0,1,0,0,60,302,F,0,0,1,Low,1,Low,1,0,763,0,0
Male,23,Less than 25,Caucasian,0,4,0,1,1,1,F,1,0,4,Low,4,Low,4,0,537,1,1
Male,29,25 - 45,African-American,0,2,0,0,73,1,F,0,0,2,Low,2,Low,0,72,172,0,0
Male,56,Greater than 45,Caucasian,0,1,0,0,0,4,M,0,0,1,Low,1,Low,0,0,956,0,0
Female,27,25 - 45,African-American,0,3,0,0,1,1,M,0,0,3,Low,3,Low,0,0,798,0,0
Female,29,25 - 45,Caucasian,0,7,0,0,1,1,M,0,0,7,Medium,3,Low,0,0,1124,0,0
Female,34,25 - 45,Caucasian,0,4,0,0,1,1,M,0,0,4,Low,2,Low,4,0,871,0,0
Female,22,Less than 25,African-American,0,7,0,0,0,1,F,0,0,7,Medium,6,Medium,0,0,1172,0,0
Male,40,25 - 45,Caucasian,0,1,0,0,1,42,F,1,0,1,Low,2,Low,5,0,7,0,1
Male,31,25 - 45,Caucasian,0,1,0,0,3,1,F,0,0,1,Low,1,Low,0,2,741,0,0
Male,47,Greater than 45,African-American,0,2,0,0,2,1,F,0,0,2,Low,1,Low,3,1,817,0,0
Male,24,Less than 25,African-American,0,7,0,0,50,1,F,1,0,7,Medium,7,Medium,8,49,354,1,1
Female,20,Less than 25,Caucasian,0,4,0,0,37,50,F,0,0,4,Low,6,Medium,1,0,921,0,0
Male,39,25 - 45,African-American,0,9,0,0,119,1,F,0,0,9,High,5,Medium,4,118,965,0,0
Male,29,25 - 45,African-American,0,6,0,0,1,1,F,1,0,6,Medium,6,Medium,10,1,293,1,1
Male,30,25 - 45,Hispanic,0,2,0,0,6,1,F,0,0,2,Low,2,Low,2,5,54,0,0
Female,26,25 - 45,African-American,0,9,0,0,1,1,F,1,0,9,High,7,Medium,4,0,117,0,1
Male,61,Greater than 45,African-American,0,8,0,0,1,1,M,0,0,8,High,10,High,2,1,903,0,0
Male,37,25 - 45,Hispanic,0,4,0,0,0,0,M,0,0,4,Low,3,Low,3,0,896,0,0
Male,38,25 - 45,Other,0,1,0,0,1,1,F,1,1,1,Low,1,Low,1,0,455,1,1
Male,24,Less than 25,Caucasian,0,5,0,0,49,53,F,1,0,5,Medium,3,Low,2,0,176,1,1
Male,30,25 - 45,African-American,0,9,0,0,1,1,M,0,0,9,High,7,Medium,0,0,1149,0,0
Male,20,Less than 25,African-American,0,5,0,1,1,1,M,1,0,5,Medium,6,Medium,0,0,274,1,1
Male,56,Greater than 45,African-American,0,9,0,0,71,1,F,1,0,9,High,5,Medium,22,70,98,1,1
Female,50,Greater than 45,Caucasian,0,3,0,0,0,0,F,1,0,3,Low,1,Low,3,0,348,1,1
Male,47,Greater than 45,Other,0,1,0,0,2,1,F,0,0,1,Low,1,Low,0,1,842,0,0
Male,56,Greater than 45,Caucasian,0,1,0,0,238,238,F,0,0,1,Low,1,Low,5,0,737,0,0
Female,58,Greater than 45,Hispanic,0,5,0,0,1,133,F,0,0,5,Medium,3,Low,1,0,751,0,0
Male,30,25 - 45,African-American,0,6,0,0,1,0,F,1,0,6,Medium,4,Low,10,0,18,1,1
Male,28,25 - 45,African-American,0,6,0,0,6,1,M,1,1,6,Medium,5,Medium,12,0,117,1,1
Male,59,Greater than 45,African-American,0,1,0,0,63,1,M,0,0,1,Low,1,Low,1,62,1100,0,0
Male,20,Less than 25,African-American,1,10,0,0,187,1,F,1,0,10,High,10,High,1,186,206,1,1
Male,23,Less than 25,Caucasian,0,9,1,0,2,1,M,1,1,9,High,9,High,4,1,578,1,1
Female,28,25 - 45,Caucasian,0,6,0,0,0,3,F,1,0,6,Medium,2,Low,2,0,491,1,1
Male,50,Greater than 45,Hispanic,0,9,0,0,34,1,F,1,0,9,High,4,Low,3,33,103,1,1
Male,35,25 - 45,Caucasian,0,5,0,0,1,0,M,1,0,5,Medium,4,Low,3,1,256,1,1
Male,22,Less than 25,African-American,0,9,0,0,5,1,F,1,0,9,High,7,Medium,1,5,75,0,1
Female,41,25 - 45,Hispanic,0,1,0,0,1,1,F,0,0,1,Low,1,Low,0,0,791,0,0
Male,22,Less than 25,African-American,0,7,0,0,2,1,F,0,0,7,Medium,7,Medium,0,1,440,0,0
Male,46,Greater than 45,African-American,0,6,0,0,29,33,M,1,0,6,Medium,7,Medium,3,0,49,0,1
Male,61,Greater than 45,African-American,0,2,0,0,1,22,F,1,0,2,Low,1,Low,8,0,398,1,1
Male,26,25 - 45,African-American,0,4,0,0,1,1,F,0,0,4,Low,5,Medium,5,0,846,0,0
Male,44,25 - 45,Caucasian,0,5,0,0,2,0,F,0,0,5,Medium,2,Low,1,2,784,0,0
Female,34,25 - 45,African-American,0,1,0,0,1,1,M,1,1,1,Low,1,Low,0,0,199,1,1
Male,29,25 - 45,Caucasian,0,2,0,0,1,1,F,1,0,2,Low,2,Low,1,0,2,1,1
Male,20,Less than 25,Hispanic,0,10,0,0,1,108,F,1,0,10,High,8,High,1,0,34,1,1
Male,29,25 - 45,African-American,0,9,0,0,5,65,M,0,0,9,High,4,Low,8,4,748,0,0
Male,48,Greater than 45,African-American,0,4,0,0,1,1,F,1,0,4,Low,3,Low,5,0,22,1,1
Female,31,25 - 45,African-American,0,6,0,0,4,5,M,0,0,6,Medium,4,Low,0,0,882,0,0
Male,21,Less than 25,Caucasian,0,6,0,0,1,10,F,0,0,6,Medium,5,Medium,2,0,788,0,0
Male,34,25 - 45,Caucasian,0,5,0,0,1,1,F,0,0,5,Medium,6,Medium,4,0,1096,0,0
Male,54,Greater than 45,African-American,0,6,0,0,1,1,F,0,0,6,Medium,1,Low,21,0,1100,0,0
Male,20,Less than 25,Caucasian,0,10,4,0,1,1,F,0,0,10,High,10,High,4,0,968,0,0
Male,31,25 - 45,Caucasian,0,3,0,0,36,1,F,1,1,3,Low,3,Low,1,0,4,1,1
Male,22,Less than 25,Caucasian,0,4,0,0,1,0,M,0,0,4,Low,5,Medium,0,1,398,0,0
Male,36,25 - 45,African-American,0,4,0,0,1,1,M,0,0,4,Low,1,Low,6,0,740,0,0
Male,34,25 - 45,African-American,3,7,1,0,1,1,F,1,0,7,Medium,6,Medium,9,0,34,0,1
Male,36,25 - 45,Caucasian,0,1,0,0,0,116,M,0,0,1,Low,2,Low,3,0,997,0,0
Male,32,25 - 45,African-American,0,8,0,0,0,1,F,1,0,8,High,3,Low,3,0,6,1,1
Male,50,Greater than 45,African-American,0,8,0,0,1,1,M,0,0,8,High,4,Low,15,0,850,0,0
Male,47,Greater than 45,Native American,4,10,0,0,3,0,F,1,0,10,High,5,Medium,22,3,21,1,1
Female,49,Greater than 45,Other,0,1,0,0,1,1,M,0,0,1,Low,1,Low,0,0,1057,0,0
Female,25,25 - 45,African-American,0,9,0,0,95,102,F,1,0,9,High,10,High,7,0,239,1,1
Male,31,25 - 45,African-American,0,4,0,0,1,444,M,0,0,4,Low,2,Low,1,0,817,0,0
Male,49,Greater than 45,African-American,0,3,0,0,10,1,F,1,0,3,Low,2,Low,10,9,106,1,1
Male,21,Less than 25,African-American,1,9,0,1,36,0,F,0,0,9,High,9,High,2,35,947,0,0
Female,26,25 - 45,African-American,0,7,0,0,1,1,F,1,0,7,Medium,5,Medium,5,0,342,1,1
Male,29,25 - 45,Other,0,2,0,0,1,1,F,0,0,2,Low,3,Low,0,0,871,0,0
Male,61,Greater than 45,Hispanic,0,1,0,0,1,1,F,0,0,1,Low,1,Low,0,0,1181,0,0
Female,25,25 - 45,Caucasian,0,9,0,0,1,44,F,1,1,9,High,7,Medium,2,0,16,0,1
Female,26,25 - 45,Other,0,2,0,0,1,31,F,0,0,2,Low,2,Low,1,0,809,0,0
Male,38,25 - 45,Caucasian,0,4,0,0,1,1,F,0,0,4,Low,1,Low,5,0,840,0,0
Male,35,25 - 45,Caucasian,0,1,0,0,1,1,M,0,0,1,Low,2,Low,2,0,844,0,0
Male,50,Greater than 45,African-American,0,5,0,0,48,48,F,0,0,5,Medium,2,Low,10,0,179,0,0
Male,55,Greater than 45,Other,0,1,0,0,6,1,F,1,0,1,Low,1,Low,8,5,182,1,1
Male,32,25 - 45,African-American,0,4,0,0,45,1,F,1,0,4,Low,2,Low,4,45,252,1,1
Male,29,25 - 45,Caucasian,0,2,0,0,3,18,F,0,0,2,Low,3,Low,1,0,794,0,0
Male,46,Greater than 45,Caucasian,0,1,0,0,0,0,F,0,0,1,Low,1,Low,0,0,801,0,0
Male,53,Greater than 45,Caucasian,0,5,0,0,1,1,M,1,1,5,Medium,5,Medium,1,0,794,1,0
Female,27,25 - 45,Caucasian,0,5,0,0,26,0,F,1,1,5,Medium,5,Medium,1,25,355,1,1
Male,29,25 - 45,Caucasian,0,8,0,0,1,2,F,0,0,8,High,7,Medium,4,0,1162,0,0
Male,26,25 - 45,Other,0,1,0,0,2,1,F,1,0,1,Low,2,Low,0,1,424,1,1
Male,23,Less than 25,African-American,0,2,0,0,1,1,M,1,0,2,Low,3,Low,3,0,90,1,1
Male,43,25 - 45,Hispanic,0,3,0,0,2,33,M,1,0,3,Low,2,Low,3,0,21,0,1
Male,24,Less than 25,Caucasian,0,2,0,0,1,1,M,1,0,2,Low,3,Low,1,0,754,1,0
Male,33,25 - 45,African-American,0,10,0,0,1,0,F,1,0,10,High,9,High,18,1,19,1,1
Male,32,25 - 45,African-American,0,6,0,0,22,1,M,1,0,6,Medium,3,Low,1,21,117,1,1
Female,38,25 - 45,African-American,0,10,0,0,39,1,F,1,0,10,High,9,High,7,39,123,0,1
Male,40,25 - 45,African-American,0,7,0,0,1,1,F,0,0,7,Medium,4,Low,20,0,611,0,0
Female,55,Greater than 45,Other,0,1,0,0,0,378,F,1,0,1,Low,1,Low,5,0,242,1,1
Female,36,25 - 45,African-American,0,1,0,0,1,1,M,0,0,1,Low,2,Low,1,0,1124,0,0
Male,34,25 - 45,African-American,0,9,0,0,1,1,F,1,0,9,High,2,Low,16,0,19,0,1
Male,41,25 - 45,Caucasian,0,2,0,0,2,1,M,1,0,2,Low,1,Low,1,1,639,1,1
Male,57,Greater than 45,Caucasian,0,1,0,0,152,1,F,1,0,1,Low,1,Low,7,151,982,1,0
Male,26,25 - 45,African-American,0,5,0,0,1,1,F,1,0,5,Medium,4,Low,1,0,848,1,0
Male,39,25 - 45,Caucasian,0,6,0,0,31,88,F,1,0,6,Medium,3,Low,2,0,148,1,1
Male,45,Greater than 45,African-American,0,3,0,0,1,0,F,1,0,3,Low,1,Low,0,1,253,0,1
Male,26,25 - 45,African-American,0,3,0,1,7,7,F,0,0,3,Low,3,Low,2,0,1057,0,0
Female,48,Greater than 45,Caucasian,0,1,0,0,1,1,F,0,0,1,Low,1,Low,0,0,792,0,0
Male,52,Greater than 45,Caucasian,0,2,0,0,1,1,M,0,0,2,Low,2,Low,7,0,1077,0,0
Male,22,Less than 25,Hispanic,0,3,0,0,32,1,F,1,0,3,Low,5,Medium,2,31,640,1,1
Female,43,25 - 45,African-American,0,1,0,0,1,1,M,0,0,1,Low,1,Low,0,0,1066,0,0
Male,35,25 - 45,African-American,0,1,0,0,0,1,F,0,0,1,Low,1,Low,2,0,871,0,0
Male,24,Less than 25,Caucasian,0,5,0,0,36,0,F,0,0,5,Medium,4,Low,3,36,382,0,0
Male,27,25 - 45,African-American,0,7,0,0,5,1,F,1,0,7,Medium,5,Medium,11,4,38,0,1
Male,23,Less than 25,Hispanic,0,9,1,0,23,1,F,0,0,9,High,7,Medium,2,22,785,0,0
Male,56,Greater than 45,African-American,0,7,0,0,60,69,F,0,0,7,Medium,4,Low,28,0,320,0,0
Male,28,25 - 45,African-American,0,6,0,0,1,1,F,1,0,6,Medium,4,Low,2,0,122,1,1
Male,21,Less than 25,African-American,0,5,0,0,0,0,F,0,0,5,Medium,6,Medium,0,0,788,0,0
Male,33,25 - 45,African-American,0,9,0,0,1,1019,M,1,0,9,High,3,Low,5,0,98,1,1
Male,25,25 - 45,African-American,0,8,0,0,1,1,F,1,0,8,High,8,High,1,0,348,1,1
Male,36,25 - 45,African-American,0,8,2,0,15,1,F,1,0,8,High,5,Medium,17,14,167,1,1
Female,25,25 - 45,Caucasian,0,5,0,0,1,0,F,0,0,5,Medium,3,Low,0,1,394,0,0
Male,31,25 - 45,Other,0,6,0,0,0,1,F,1,0,6,Medium,3,Low,3,0,768,1,0
Male,46,Greater than 45,Caucasian,0,5,0,0,1,2,M,0,0,5,Medium,3,Low,0,0,1169,0,0
Female,24,Less than 25,African-American,0,7,0,0,2,0,F,0,0,7,Medium,4,Low,0,2,831,0,0
Male,28,25 - 45,African-American,0,7,0,0,6,0,F,1,0,7,Medium,6,Medium,4,6,567,1,1
Male,28,25 - 45,African-American,0,7,0,1,1,2,M,1,0,7,Medium,3,Low,12,0,39,1,1
Male,23,Less than 25,African-American,0,3,0,0,1,0,M,1,0,3,Low,5,Medium,0,1,254,0,1
Male,24,Less than 25,Other,0,3,0,0,0,0,M,0,0,3,Low,4,Low,0,0,1173,0,0
Male,40,25 - 45,Hispanic,0,3,0,0,0,0,M,0,0,3,Low,3,Low,0,0,1155,0,0
Male,36,25 - 45,Hispanic,0,2,0,0,0,0,M,0,0,2,Low,1,Low,1,0,781,0,0
Male,50,Greater than 45,Caucasian,0,6,0,0,40,1,M,1,0,6,Medium,3,Low,1,39,103,1,1
Male,33,25 - 45,Hispanic,0,1,0,0,0,219,M,0,0,1,Low,1,Low,1,0,892,0,0
Male,24,Less than 25,Caucasian,0,2,0,0,1,0,M,0,0,2,Low,3,Low,0,1,1060,0,0
Female,55,Greater than 45,African-American,0,1,0,0,1,1,F,0,0,1,Low,1,Low,2,0,1040,0,0
Male,22,Less than 25,African-American,0,7,0,0,3,1,F,1,0,7,Medium,8,High,0,2,41,1,1
Male,38,25 - 45,African-American,0,7,0,0,56,1,F,0,0,7,Medium,3,Low,14,55,773,0,0
Male,31,25 - 45,African-American,0,1,0,0,1,1,F,0,0,1,Low,2,Low,1,0,940,0,0
Female,30,25 - 45,African-American,0,2,0,0,1,1,F,0,0,2,Low,2,Low,3,0,810,0,0
Male,52,Greater than 45,Caucasian,0,1,0,0,40,94,F,0,0,1,Low,1,Low,1,0,714,0,0
Male,37,25 - 45,African-American,0,8,0,0,2,1,F,1,1,8,High,3,Low,16,1,64,0,1
Female,41,25 - 45,Caucasian,0,2,0,0,29,0,M,0,0,2,Low,1,Low,1,29,1173,0,0
Male,20,Less than 25,African-American,0,5,0,0,1,1,F,1,1,5,Medium,7,Medium,0,0,159,1,1
Male,21,Less than 25,Caucasian,0,4,0,0,1,0,M,1,0,4,Low,7,Medium,0,1,157,1,1
Male,22,Less than 25,Caucasian,0,5,0,0,9,1,M,0,0,5,Medium,5,Medium,1,9,848,0,0
Male,38,25 - 45,African-American,0,6,0,0,198,1,M,0,0,6,Medium,8,High,7,197,1100,0,0
Male,31,25 - 45,African-American,0,5,0,0,8,1,F,0,0,5,Medium,2,Low,0,7,945,0,0
Male,28,25 - 45,Caucasian,0,7,0,0,54,1,F,0,0,7,Medium,4,Low,0,54,224,0,0
Male,21,Less than 25,Hispanic,0,7,1,0,3,1,F,1,1,7,Medium,8,High,2,2,269,1,1
Male,39,25 - 45,African-American,0,8,0,0,1,1,F,0,0,8,High,4,Low,1,0,1098,0,0
Male,34,25 - 45,African-American,0,7,0,0,1,1,F,1,0,7,Medium,2,Low,22,0,137,1,1
Male,32,25 - 45,Caucasian,0,2,1,0,70,179,F,0,0,2,Low,2,Low,2,0,293,0,0
Male,45,Greater than 45,Hispanic,0,1,0,0,1,1,M,0,0,1,Low,1,Low,0,1,732,0,0
Male,36,25 - 45,African-American,0,5,0,2,8,32,M,0,0,5,Medium,5,Medium,7,0,836,0,0
Male,24,Less than 25,African-American,0,9,0,0,15,1,M,1,0,9,High,6,Medium,0,14,463,1,1
Male,27,25 - 45,African-American,0,7,0,0,1,1,F,1,1,7,Medium,6,Medium,9,0,45,1,1
Male,30,25 - 45,Hispanic,0,1,0,0,0,0,F,0,0,1,Low,2,Low,0,0,757,0,0
Male,61,Greater than 45,African-American,0,6,0,0,35,11,M,0,0,6,Medium,3,Low,8,0,1116,0,0
Male,43,25 - 45,African-American,0,1,0,0,1,0,F,0,0,1,Low,1,Low,2,1,1093,0,0
Male,26,25 - 45,African-American,0,4,0,0,1,1,F,0,0,4,Low,3,Low,1,0,902,0,0
Male,32,25 - 45,African-American,0,2,3,0,5,1,F,1,0,2,Low,2,Low,7,4,613,0,0
Female,57,Greater than 45,Caucasian,0,1,0,0,1,1,F,0,0,1,Low,1,Low,2,0,857,0,0
Female,40,25 - 45,Caucasian,0,1,0,0,0,0,M,0,0,1,Low,1,Low,0,0,1127,0,0
Male,33,25 - 45,Caucasian,0,6,0,0,152,0,F,1,0,6,Medium,6,Medium,6,151,177,0,1
Male,30,25 - 45,African-American,0,5,0,0,1,1,F,1,0,5,Medium,3,Low,2,0,66,1,1
Male,29,25 - 45,Caucasian,0,10,0,0,11,61,M,0,0,10,High,10,High,1,10,12,0,0
Female,21,Less than 25,Caucasian,0,8,0,0,0,138,F,1,0,8,High,9,High,1,0,132,0,0
Male,36,25 - 45,African-American,0,2,0,0,0,4,M,0,0,2,Low,2,Low,2,0,1127,0,0
Male,59,Greater than 45,African-American,0,4,0,0,179,463,F,0,0,4,Low,4,Low,17,0,248,0,0
Male,35,25 - 45,African-American,0,8,0,0,1,0,F,1,1,8,High,5,Medium,6,1,187,1,1
Male,49,Greater than 45,Hispanic,0,2,0,0,1,1,M,0,0,2,Low,1,Low,0,0,1045,0,0
Male,26,25 - 45,Hispanic,0,9,0,0,0,1,F,1,0,9,High,9,High,5,0,24,0,1
Male,21,Less than 25,African-American,0,5,1,0,8,1,F,1,1,5,Medium,5,Medium,2,7,176,1,1
Male,49,Greater than 45,African-American,0,6,0,0,1,1,F,1,0,6,Medium,1,Low,29,0,1,1,1
Male,23,Less than 25,Hispanic,0,10,0,0,177,165,F,0,0,10,High,9,High,1,0,87,0,0
Female,37,25 - 45,African-American,0,8,0,0,0,2,M,1,0,8,High,4,Low,23,0,368,1,1
Male,33,25 - 45,Hispanic,0,2,0,0,1,1,M,0,0,2,Low,1,Low,0,0,1039,0,0
Male,20,Less than 25,African-American,1,3,0,0,38,435,F,1,1,3,Low,6,Medium,1,0,39,0,1
Male,28,25 - 45,Caucasian,0,10,0,0,14,39,F,0,0,10,High,10,High,1,0,1064,0,0
Male,29,25 - 45,African-American,0,2,0,0,0,1,F,1,0,2,Low,2,Low,3,0,481,1,1
Male,25,25 - 45,African-American,0,5,0,1,1,0,F,1,0,5,Medium,4,Low,1,1,120,0,1
Male,20,Less than 25,African-American,0,8,0,0,33,1,F,1,0,8,High,7,Medium,2,32,238,1,1
Male,30,25 - 45,Caucasian,0,9,0,0,1,39,M,1,0,9,High,5,Medium,3,0,547,1,1
Male,55,Greater than 45,African-American,0,4,0,0,301,1,F,0,0,4,Low,3,Low,5,300,1181,0,0
Male,26,25 - 45,Caucasian,0,4,0,0,1,2,M,0,0,4,Low,4,Low,0,0,1077,0,0
Female,52,Greater than 45,Caucasian,0,1,0,0,7,13,F,0,0,1,Low,1,Low,6,0,678,0,0
Male,52,Greater than 45,African-American,0,8,0,0,1,1,F,1,1,8,High,5,Medium,16,0,551,1,1
Male,27,25 - 45,Hispanic,0,7,0,0,2,1,F,1,0,7,Medium,4,Low,1,1,205,1,1
Male,60,Greater than 45,Caucasian,0,2,0,0,11,1,M,0,0,2,Low,1,Low,2,10,937,0,0
Male,44,25 - 45,Caucasian,0,2,0,0,2,1,M,0,0,2,Low,1,Low,0,1,949,0,0
Male,30,25 - 45,Hispanic,0,2,0,0,17,18,F,0,0,2,Low,2,Low,1,0,960,0,0
Female,25,25 - 45,African-American,0,4,0,0,1,1,M,0,0,4,Low,4,Low,2,0,744,0,0
Female,20,Less than 25,Caucasian,0,8,0,0,3,1,F,1,0,8,High,6,Medium,4,2,216,1,1
Male,28,25 - 45,Caucasian,0,7,0,0,37,1,F,1,0,7,Medium,7,Medium,3,36,85,1,1
Male,39,25 - 45,African-American,0,4,0,0,38,40,M,1,0,4,Low,2,Low,3,0,769,0,0
Male,22,Less than 25,Caucasian,0,6,0,0,12,13,F,0,0,6,Medium,4,Low,1,0,564,0,0
Male,24,Less than 25,Caucasian,0,8,0,0,1,1,F,1,0,8,High,5,Medium,1,0,160,1,1
Female,28,25 - 45,African-American,0,3,0,0,191,1,F,0,0,3,Low,4,Low,0,190,320,0,0
Male,35,25 - 45,African-American,0,6,0,0,23,28,F,1,0,6,Medium,1,Low,10,0,56,0,1
Male,30,25 - 45,Caucasian,0,1,0,0,0,0,M,0,0,1,Low,2,Low,0,0,914,0,0
Male,22,Less than 25,African-American,0,3,0,2,7,1,F,1,0,3,Low,5,Medium,0,6,39,1,1
Male,39,25 - 45,African-American,0,5,0,0,0,0,F,0,0,5,Medium,1,Low,9,0,1072,0,0
Female,46,Greater than 45,Other,0,1,0,0,1,1,F,0,0,1,Low,1,Low,1,0,934,0,0
Male,47,Greater than 45,Other,0,2,0,0,4,1,M,0,0,2,Low,1,Low,3,3,1151,0,0
Male,26,25 - 45,African-American,0,7,0,0,324,1,M,0,0,7,Medium,6,Medium,5,357,1129,0,0
Male,33,25 - 45,African-American,0,4,0,0,130,130,F,0,0,4,Low,4,Low,3,0,907,0,0
Female,23,Less than 25,African-American,0,3,0,0,25,1,F,0,0,3,Low,4,Low,0,24,957,0,0
Female,52,Greater than 45,African-American,0,7,0,0,0,0,F,1,0,7,Medium,3,Low,0,0,362,1,1
Female,22,Less than 25,African-American,0,5,0,5,1,1,M,1,0,5,Medium,5,Medium,0,0,186,1,1
Male,54,Greater than 45,Caucasian,0,2,0,0,2,1,F,0,0,2,Low,1,Low,0,1,858,0,0
Male,50,Greater than 45,African-American,0,6,0,0,31,1760,M,0,0,6,Medium,5,Medium,2,31,934,0,0
Male,20,Less than 25,African-American,0,5,0,4,1,1,F,1,0,5,Medium,7,Medium,2,0,97,1,1
Male,25,25 - 45,Caucasian,0,3,0,0,1,1,F,0,0,3,Low,5,Medium,1,0,915,0,0
Female,46,Greater than 45,Caucasian,0,1,0,0,0,0,F,0,0,1,Low,1,Low,0,0,1145,0,0
Male,26,25 - 45,African-American,0,10,0,1,1,555,F,1,0,10,High,6,Medium,1,0,123,1,1
Male,22,Less than 25,Caucasian,0,4,0,0,1,1,M,0,0,4,Low,5,Medium,0,0,1141,0,0
Male,38,25 - 45,Caucasian,1,4,0,0,0,0,F,1,1,4,Low,1,Low,10,0,228,1,1
Female,36,25 - 45,Hispanic,0,1,0,0,1,1,F,1,0,1,Low,1,Low,9,0,70,1,1
Female,34,25 - 45,African-American,0,2,0,0,9,1,F,1,0,2,Low,1,Low,5,8,265,1,1
Male,18,Less than 25,African-American,5,5,0,2,24,138,F,1,1,5,Medium,9,High,4,0,7,0,1
Female,26,25 - 45,Caucasian,0,6,0,0,1,1,F,1,0,6,Medium,4,Low,3,0,67,1,1
Female,23,Less than 25,Caucasian,0,6,0,0,12,1,F,0,0,6,Medium,5,Medium,0,11,964,0,0
Female,32,25 - 45,Hispanic,0,5,0,1,7,8,M,1,1,5,Medium,2,Low,8,0,309,1,1
Male,44,25 - 45,Caucasian,0,1,0,0,0,0,M,1,0,1,Low,1,Low,1,0,166,1,1
Male,53,Greater than 45,Caucasian,0,4,0,0,118,1,F,1,0,4,Low,7,Medium,9,0,18,1,1
Male,27,25 - 45,African-American,0,5,0,0,119,127,F,0,0,5,Medium,5,Medium,6,0,841,0,0
Male,27,25 - 45,African-American,0,4,0,0,1,0,F,1,0,4,Low,2,Low,4,1,107,1,1
Male,25,25 - 45,Caucasian,0,6,0,0,0,0,F,1,0,6,Medium,7,Medium,2,0,947,1,0
Male,48,Greater than 45,Caucasian,0,6,0,0,134,77,F,1,0,6,Medium,1,Low,18,0,48,0,1
Male,19,Less than 25,Caucasian,0,10,1,3,8,1,F,1,0,10,High,10,High,1,7,31,0,1
Male,53,Greater than 45,Caucasian,0,2,0,0,11,1,F,0,0,2,Low,1,Low,0,10,1076,0,0
Male,39,25 - 45,African-American,0,3,0,0,1,3,M,0,0,3,Low,4,Low,0,0,1152,0,0
Male,37,25 - 45,Other,0,4,0,0,51,1,F,1,1,4,Low,3,Low,2,50,664,1,1
Male,27,25 - 45,African-American,1,8,0,0,0,0,F,1,0,8,High,5,Medium,6,0,12,1,1
Female,29,25 - 45,Caucasian,0,4,0,0,6,45,F,1,0,4,Low,2,Low,1,0,110,1,1
Female,21,Less than 25,African-American,0,10,0,0,1,10,F,1,0,10,High,8,High,2,0,38,1,1
Female,24,Less than 25,African-American,0,9,0,0,1,1,F,0,0,9,High,7,Medium,7,0,779,0,0
Male,33,25 - 45,Caucasian,0,1,0,0,1,1,M,0,0,1,Low,1,Low,0,0,1118,0,0
Female,24,Less than 25,Caucasian,0,4,0,4,1,24,M,0,0,4,Low,4,Low,1,0,1046,0,0
Male,46,Greater than 45,Caucasian,0,1,0,0,1,4,F,0,0,1,Low,1,Low,1,0,746,0,0
Male,32,25 - 45,Hispanic,0,7,0,0,1,1,F,0,0,7,Medium,3,Low,7,0,1091,0,0
Male,24,Less than 25,Hispanic,0,3,0,0,9,25,F,0,0,3,Low,4,Low,2,0,1103,0,0
Female,38,25 - 45,Caucasian,0,1,0,0,3,1,F,0,0,1,Low,1,Low,0,2,1103,0,0
